pattern,blur_sigma,quality,chroma_sampling,encoder_path,encoded_sha256,decoded_pixels_equal,pixel_mae,pixel_max_abs_error,changed_pixel_fraction,opencv_decoded_sha256,pillow_decoded_sha256,laplacian_pillow_to_opencv_ratio,tenengrad_pillow_to_opencv_ratio
achromatic_checkerboard,2,95,420,pillow_explicit_dqt,a6a5bc4e2bdd11fb3158698c4d96f69dad4fded9cdd6326a35b7936fe9888489,1,0.000000,0,0.000000,ec0b24fa0e6a914b14f84d8dea413ef74acbb839de2147af4e63015889b4ca60,ec0b24fa0e6a914b14f84d8dea413ef74acbb839de2147af4e63015889b4ca60,1.000000,1.000000
achromatic_checkerboard,2,95,420,pillow_optimized,5f3ef176db23666b7829534c6f700a3d2ee69575e563a2e248f99d3ef08d2756,1,0.000000,0,0.000000,ec0b24fa0e6a914b14f84d8dea413ef74acbb839de2147af4e63015889b4ca60,ec0b24fa0e6a914b14f84d8dea413ef74acbb839de2147af4e63015889b4ca60,1.000000,1.000000
achromatic_checkerboard,3,50,444,opencv_quality,1f9b3edf2e6eb95598bd3a9be71bf7d9092c4863a359fc9e9e4290901ceed12b,1,0.000000,0,0.000000,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,1.000000,1.000000
achromatic_checkerboard,3,50,444,pillow_quality,1f9b3edf2e6eb95598bd3a9be71bf7d9092c4863a359fc9e9e4290901ceed12b,1,0.000000,0,0.000000,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,1.000000,1.000000
achromatic_checkerboard,3,50,444,pillow_explicit_dqt,1f9b3edf2e6eb95598bd3a9be71bf7d9092c4863a359fc9e9e4290901ceed12b,1,0.000000,0,0.000000,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,1.000000,1.000000
achromatic_checkerboard,3,50,444,pillow_optimized,19cd9931b63939115584899dabd3ba0d862ed0225f1e8689aeb837291ee07c2e,1,0.000000,0,0.000000,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,1.000000,1.000000
achromatic_checkerboard,3,50,420,opencv_quality,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,1,0.000000,0,0.000000,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,1.000000,1.000000
achromatic_checkerboard,3,50,420,pillow_quality,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,1,0.000000,0,0.000000,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,1.000000,1.000000
achromatic_checkerboard,3,50,420,pillow_explicit_dqt,a84e2f4ac513de2143af9cca61be818d0fabaa0765b271c56d442adf505afedc,1,0.000000,0,0.000000,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,1.000000,1.000000
achromatic_checkerboard,3,50,420,pillow_optimized,24ddbaafb5574600d7b2c8b7e3cb750fe1ef1420d7f2f89468403be2f7414f51,1,0.000000,0,0.000000,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,12127cf57a8026b9c5a7df396c3e5bc68a170e4f4c0955e2e7c2c0609535b916,1.000000,1.000000
achromatic_checkerboard,3,75,444,opencv_quality,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,1,0.000000,0,0.000000,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,1.000000,1.000000
achromatic_checkerboard,3,75,444,pillow_quality,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,1,0.000000,0,0.000000,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,1.000000,1.000000
achromatic_checkerboard,3,75,444,pillow_explicit_dqt,86f767962c0d2f7903980c1f7b7a4e32c173b1a78bd36bc6235fc3dc7b4b490b,1,0.000000,0,0.000000,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,1.000000,1.000000
achromatic_checkerboard,3,75,444,pillow_optimized,c81784f18a74e753ed62b91b4c508aed8b374b8f288b96fcad0eeada18932d8f,1,0.000000,0,0.000000,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,1.000000,1.000000
achromatic_checkerboard,3,75,420,opencv_quality,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,1,0.000000,0,0.000000,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,1.000000,1.000000
achromatic_checkerboard,3,75,420,pillow_quality,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,1,0.000000,0,0.000000,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,1.000000,1.000000
achromatic_checkerboard,3,75,420,pillow_explicit_dqt,c0ae9e833c22d95424a19069d0e0a3f21e22ba83a6dada33090116ae938f5b68,1,0.000000,0,0.000000,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,1.000000,1.000000
achromatic_checkerboard,3,75,420,pillow_optimized,c4b037c9fe41c2503aa0579edd6cd21881718f8ebb492d037722935c2260b9f0,1,0.000000,0,0.000000,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,27210801427249180c7f8187ce3e0fe9ad7f8d1aef15d87b26055ff1b51f5e36,1.000000,1.000000
achromatic_checkerboard,3,95,444,opencv_quality,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1,0.000000,0,0.000000,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1.000000,1.000000
achromatic_checkerboard,3,95,444,pillow_quality,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1,0.000000,0,0.000000,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1.000000,1.000000
achromatic_checkerboard,3,95,444,pillow_explicit_dqt,c037b9594d20c6d17098691530644e9c27b3bf07ce73ef079ad74ce3232b67ac,1,0.000000,0,0.000000,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1.000000,1.000000
achromatic_checkerboard,3,95,444,pillow_optimized,b689fba6c9acdd471792be82b6e9b9a8667b51e31c48d41f82c95dee6d02e8a5,1,0.000000,0,0.000000,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1.000000,1.000000
achromatic_checkerboard,3,95,420,opencv_quality,d85b1bc1bff0ed8ea649ebe7eac3008d4520a0dd7fc6fe58852f640ce9d55aaf,1,0.000000,0,0.000000,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1.000000,1.000000
achromatic_checkerboard,3,95,420,pillow_quality,d85b1bc1bff0ed8ea649ebe7eac3008d4520a0dd7fc6fe58852f640ce9d55aaf,1,0.000000,0,0.000000,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1.000000,1.000000
achromatic_checkerboard,3,95,420,pillow_explicit_dqt,d85b1bc1bff0ed8ea649ebe7eac3008d4520a0dd7fc6fe58852f640ce9d55aaf,1,0.000000,0,0.000000,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1.000000,1.000000
achromatic_checkerboard,3,95,420,pillow_optimized,73ea6794e9000fa3d70f6b9da6b9a403dfddb75beb37a846969ea5743211b482,1,0.000000,0,0.000000,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1ec9afb4ee7eb540b4f71c38761480129df65f61ee64441bcce71b6f23496cab,1.000000,1.000000
chromatic_stripes,0,50,444,opencv_quality,1ad817573cc5cd9671d395ecb5c897d544bd0757530c4a38a695e279b193cceb,1,0.000000,0,0.000000,6d77f6c80a84c06062d1cbaa97d01463d72180116fb49afca5cfb0c68e9fffa8,6d77f6c80a84c06062d1cbaa97d01463d72180116fb49afca5cfb0c68e9fffa8,1.000000,1.000000
chromatic_stripes,0,50,444,pillow_quality,1ad817573cc5cd9671d395ecb5c897d544bd0757530c4a38a695e279b193cceb,1,0.000000,0,0.000000,6d77f6c80a84c06062d1cbaa97d01463d72180116fb49afca5cfb0c68e9fffa8,6d77f6c80a84c06062d1cbaa97d01463d72180116fb49afca5cfb0c68e9fffa8,1.000000,1.000000
chromatic_stripes,0,50,444,pillow_explicit_dqt,1ad817573cc5cd9671d395ecb5c897d544bd0757530c4a38a695e279b193cceb,1,0.000000,0,0.000000,6d77f6c80a84c06062d1cbaa97d01463d72180116fb49afca5cfb0c68e9fffa8,6d77f6c80a84c06062d1cbaa97d01463d72180116fb49afca5cfb0c68e9fffa8,1.000000,1.000000
chromatic_stripes,0,50,444,pillow_optimized,deba86ca61fdb8162a126adb1f4a0b3be563388519fb78a4eb5ee70417036cf7,1,0.000000,0,0.000000,6d77f6c80a84c06062d1cbaa97d01463d72180116fb49afca5cfb0c68e9fffa8,6d77f6c80a84c06062d1cbaa97d01463d72180116fb49afca5cfb0c68e9fffa8,1.000000,1.000000
chromatic_stripes,0,50,420,opencv_quality,78b74e23e661a7dbe1d07af3207d339e307682d423ad73f065d388efa93391df,1,0.000000,0,0.000000,a2726e81f05b55765e7571398370a7e9ffeb66bef1bc3e1497619c74c6bd580f,a2726e81f05b55765e7571398370a7e9ffeb66bef1bc3e1497619c74c6bd580f,1.000000,1.000000
chromatic_stripes,0,50,420,pillow_quality,78b74e23e661a7dbe1d07af3207d339e307682d423ad73f065d388efa93391df,1,0.000000,0,0.000000,a2726e81f05b55765e7571398370a7e9ffeb66bef1bc3e1497619c74c6bd580f,a2726e81f05b55765e7571398370a7e9ffeb66bef1bc3e1497619c74c6bd580f,1.000000,1.000000
chromatic_stripes,0,50,420,pillow_explicit_dqt,78b74e23e661a7dbe1d07af3207d339e307682d423ad73f065d388efa93391df,1,0.000000,0,0.000000,a2726e81f05b55765e7571398370a7e9ffeb66bef1bc3e1497619c74c6bd580f,a2726e81f05b55765e7571398370a7e9ffeb66bef1bc3e1497619c74c6bd580f,1.000000,1.000000
chromatic_stripes,0,50,420,pillow_optimized,95e7aa3de29f4545c96f31ae6401e9d8cb86538926faa37bf4b0042695c15b8f,1,0.000000,0,0.000000,a2726e81f05b55765e7571398370a7e9ffeb66bef1bc3e1497619c74c6bd580f,a2726e81f05b55765e7571398370a7e9ffeb66bef1bc3e1497619c74c6bd580f,1.000000,1.000000
chromatic_stripes,0,75,444,opencv_quality,34d3240fb505af62f3954fa3be562480ccd900bf0b698cbe05260bc4f65ee3d7,1,0.000000,0,0.000000,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,1.000000,1.000000
chromatic_stripes,0,75,444,pillow_quality,34d3240fb505af62f3954fa3be562480ccd900bf0b698cbe05260bc4f65ee3d7,1,0.000000,0,0.000000,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,1.000000,1.000000
chromatic_stripes,0,75,444,pillow_explicit_dqt,34d3240fb505af62f3954fa3be562480ccd900bf0b698cbe05260bc4f65ee3d7,1,0.000000,0,0.000000,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,1.000000,1.000000
chromatic_stripes,0,75,444,pillow_optimized,a64d208ea6b283c43bc73ba3cc90e9ee5d88b26b9b0b16319469fdb9f45ccdd9,1,0.000000,0,0.000000,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,1.000000,1.000000
chromatic_stripes,0,75,420,opencv_quality,2c33c6ab6461aca56cb94759c23da4e0b48828a45bcd2dde1348b9742b02c3d4,1,0.000000,0,0.000000,7c4baac4e8cdf81267c4c2f340c9e45cc152531ff7c7d0b6a166e5e110224ba6,7c4baac4e8cdf81267c4c2f340c9e45cc152531ff7c7d0b6a166e5e110224ba6,1.000000,1.000000
chromatic_stripes,0,75,420,pillow_quality,2c33c6ab6461aca56cb94759c23da4e0b48828a45bcd2dde1348b9742b02c3d4,1,0.000000,0,0.000000,7c4baac4e8cdf81267c4c2f340c9e45cc152531ff7c7d0b6a166e5e110224ba6,7c4baac4e8cdf81267c4c2f340c9e45cc152531ff7c7d0b6a166e5e110224ba6,1.000000,1.000000
chromatic_stripes,0,75,420,pillow_explicit_dqt,2c33c6ab6461aca56cb94759c23da4e0b48828a45bcd2dde1348b9742b02c3d4,1,0.000000,0,0.000000,7c4baac4e8cdf81267c4c2f340c9e45cc152531ff7c7d0b6a166e5e110224ba6,7c4baac4e8cdf81267c4c2f340c9e45cc152531ff7c7d0b6a166e5e110224ba6,1.000000,1.000000
chromatic_stripes,0,75,420,pillow_optimized,b3052434e5e22964a37fae470c3747e156f43ad1703eff4c6ad608792c44651d,1,0.000000,0,0.000000,7c4baac4e8cdf81267c4c2f340c9e45cc152531ff7c7d0b6a166e5e110224ba6,7c4baac4e8cdf81267c4c2f340c9e45cc152531ff7c7d0b6a166e5e110224ba6,1.000000,1.000000
chromatic_stripes,0,95,444,opencv_quality,d835d3e599aa3417fe941f5c6bb42c3098d67cba826b54e8c780a41ec5b7a91b,1,0.000000,0,0.000000,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,1.000000,1.000000
chromatic_stripes,0,95,444,pillow_quality,d835d3e599aa3417fe941f5c6bb42c3098d67cba826b54e8c780a41ec5b7a91b,1,0.000000,0,0.000000,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,1.000000,1.000000
chromatic_stripes,0,95,444,pillow_explicit_dqt,d835d3e599aa3417fe941f5c6bb42c3098d67cba826b54e8c780a41ec5b7a91b,1,0.000000,0,0.000000,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,1.000000,1.000000
chromatic_stripes,0,95,444,pillow_optimized,de3419cf7a0aa4543e1e66e166f20169cf672732994357c8eb40edf066c66faa,1,0.000000,0,0.000000,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,eb4e92bbd5cc8de7e880b739513759ec813d09f096a18ba1ae72e2ead24916d2,1.000000,1.000000
chromatic_stripes,0,95,420,opencv_quality,0d71f5b677496ada5ed14f480f5cd0e532ed4f9733d19a5233f2fa5ac24dd35e,1,0.000000,0,0.000000,7290747b986d86e71d2e3a65d8fb6bf60043b5055910dae3a947fb9cba5cc083,7290747b986d86e71d2e3a65d8fb6bf60043b5055910dae3a947fb9cba5cc083,1.000000,1.000000
chromatic_stripes,0,95,420,pillow_quality,0d71f5b677496ada5ed14f480f5cd0e532ed4f9733d19a5233f2fa5ac24dd35e,1,0.000000,0,0.000000,7290747b986d86e71d2e3a65d8fb6bf60043b5055910dae3a947fb9cba5cc083,7290747b986d86e71d2e3a65d8fb6bf60043b5055910dae3a947fb9cba5cc083,1.000000,1.000000
chromatic_stripes,0,95,420,pillow_explicit_dqt,0d71f5b677496ada5ed14f480f5cd0e532ed4f9733d19a5233f2fa5ac24dd35e,1,0.000000,0,0.000000,7290747b986d86e71d2e3a65d8fb6bf60043b5055910dae3a947fb9cba5cc083,7290747b986d86e71d2e3a65d8fb6bf60043b5055910dae3a947fb9cba5cc083,1.000000,1.000000
chromatic_stripes,0,95,420,pillow_optimized,a460836ed1d782e037e59c2588c8e755b1bff85fa3447db817908e8fbe4e6a33,1,0.000000,0,0.000000,7290747b986d86e71d2e3a65d8fb6bf60043b5055910dae3a947fb9cba5cc083,7290747b986d86e71d2e3a65d8fb6bf60043b5055910dae3a947fb9cba5cc083,1.000000,1.000000
chromatic_stripes,1,50,444,opencv_quality,f77ee31484d62cc35e89f6930fbe5d4284071fbaf66f25ecddac7995e5a2a299,1,0.000000,0,0.000000,8c55ecbc11239e34b0b24c4165820d1c4dfd16545006aa38a4cacb78ac818712,8c55ecbc11239e34b0b24c4165820d1c4dfd16545006aa38a4cacb78ac818712,1.000000,1.000000
chromatic_stripes,1,50,444,pillow_quality,f77ee31484d62cc35e89f6930fbe5d4284071fbaf66f25ecddac7995e5a2a299,1,0.000000,0,0.000000,8c55ecbc11239e34b0b24c4165820d1c4dfd16545006aa38a4cacb78ac818712,8c55ecbc11239e34b0b24c4165820d1c4dfd16545006aa38a4cacb78ac818712,1.000000,1.000000
chromatic_stripes,1,50,444,pillow_explicit_dqt,f77ee31484d62cc35e89f6930fbe5d4284071fbaf66f25ecddac7995e5a2a299,1,0.000000,0,0.000000,8c55ecbc11239e34b0b24c4165820d1c4dfd16545006aa38a4cacb78ac818712,8c55ecbc11239e34b0b24c4165820d1c4dfd16545006aa38a4cacb78ac818712,1.000000,1.000000
chromatic_stripes,1,50,444,pillow_optimized,615f6396b3a21736694960419fed50fc38a5db0795155d39c0af645a62fcb3c2,1,0.000000,0,0.000000,8c55ecbc11239e34b0b24c4165820d1c4dfd16545006aa38a4cacb78ac818712,8c55ecbc11239e34b0b24c4165820d1c4dfd16545006aa38a4cacb78ac818712,1.000000,1.000000
chromatic_stripes,1,50,420,opencv_quality,e37827a0be75a92c97c7da1d6d038abcbf5881f4be9478bb58d1a644f1b230f7,1,0.000000,0,0.000000,2e39f644f1257e9c87dec67a44c68c85ac954352dcd0456c6b4129cba47e3879,2e39f644f1257e9c87dec67a44c68c85ac954352dcd0456c6b4129cba47e3879,1.000000,1.000000
chromatic_stripes,1,50,420,pillow_quality,e37827a0be75a92c97c7da1d6d038abcbf5881f4be9478bb58d1a644f1b230f7,1,0.000000,0,0.000000,2e39f644f1257e9c87dec67a44c68c85ac954352dcd0456c6b4129cba47e3879,2e39f644f1257e9c87dec67a44c68c85ac954352dcd0456c6b4129cba47e3879,1.000000,1.000000
chromatic_stripes,1,50,420,pillow_explicit_dqt,e37827a0be75a92c97c7da1d6d038abcbf5881f4be9478bb58d1a644f1b230f7,1,0.000000,0,0.000000,2e39f644f1257e9c87dec67a44c68c85ac954352dcd0456c6b4129cba47e3879,2e39f644f1257e9c87dec67a44c68c85ac954352dcd0456c6b4129cba47e3879,1.000000,1.000000
chromatic_stripes,1,50,420,pillow_optimized,77a8d232c15c8325b581d1e1721c675d9becc1a382988cd30e8d42977137d459,1,0.000000,0,0.000000,2e39f644f1257e9c87dec67a44c68c85ac954352dcd0456c6b4129cba47e3879,2e39f644f1257e9c87dec67a44c68c85ac954352dcd0456c6b4129cba47e3879,1.000000,1.000000
chromatic_stripes,1,75,444,opencv_quality,11bb34141ed24b4ce3f0975aebb63bdd4da873c55758fb1ebe43f70b18671107,1,0.000000,0,0.000000,2101fc25868b69cde3d34b071b052609d3c7b8a074721901b1154cb51511d8cd,2101fc25868b69cde3d34b071b052609d3c7b8a074721901b1154cb51511d8cd,1.000000,1.000000
chromatic_stripes,1,75,444,pillow_quality,11bb34141ed24b4ce3f0975aebb63bdd4da873c55758fb1ebe43f70b18671107,1,0.000000,0,0.000000,2101fc25868b69cde3d34b071b052609d3c7b8a074721901b1154cb51511d8cd,2101fc25868b69cde3d34b071b052609d3c7b8a074721901b1154cb51511d8cd,1.000000,1.000000
chromatic_stripes,1,75,444,pillow_explicit_dqt,11bb34141ed24b4ce3f0975aebb63bdd4da873c55758fb1ebe43f70b18671107,1,0.000000,0,0.000000,2101fc25868b69cde3d34b071b052609d3c7b8a074721901b1154cb51511d8cd,2101fc25868b69cde3d34b071b052609d3c7b8a074721901b1154cb51511d8cd,1.000000,1.000000
chromatic_stripes,1,75,444,pillow_optimized,8536737232474341d482bdedc0d2580d265b4a9b21e6e3b49382127e66720dab,1,0.000000,0,0.000000,2101fc25868b69cde3d34b071b052609d3c7b8a074721901b1154cb51511d8cd,2101fc25868b69cde3d34b071b052609d3c7b8a074721901b1154cb51511d8cd,1.000000,1.000000
chromatic_stripes,1,75,420,opencv_quality,e4266bbbfc17596a47bccb9be40c7f050f557310f2c24d1efec0e11b2c914b97,1,0.000000,0,0.000000,ccf881fdbf83184779988e4070520c309ef6e75f3abba6584876d910d7cb674b,ccf881fdbf83184779988e4070520c309ef6e75f3abba6584876d910d7cb674b,1.000000,1.000000
chromatic_stripes,1,75,420,pillow_quality,e4266bbbfc17596a47bccb9be40c7f050f557310f2c24d1efec0e11b2c914b97,1,0.000000,0,0.000000,ccf881fdbf83184779988e4070520c309ef6e75f3abba6584876d910d7cb674b,ccf881fdbf83184779988e4070520c309ef6e75f3abba6584876d910d7cb674b,1.000000,1.000000
chromatic_stripes,1,75,420,pillow_explicit_dqt,e4266bbbfc17596a47bccb9be40c7f050f557310f2c24d1efec0e11b2c914b97,1,0.000000,0,0.000000,ccf881fdbf83184779988e4070520c309ef6e75f3abba6584876d910d7cb674b,ccf881fdbf83184779988e4070520c309ef6e75f3abba6584876d910d7cb674b,1.000000,1.000000
chromatic_stripes,1,75,420,pillow_optimized,3bde63266c17f62a2b013baa90fcfe1df21fdd6732c2b1aefaf8be7003c79a46,1,0.000000,0,0.000000,ccf881fdbf83184779988e4070520c309ef6e75f3abba6584876d910d7cb674b,ccf881fdbf83184779988e4070520c309ef6e75f3abba6584876d910d7cb674b,1.000000,1.000000
chromatic_stripes,1,95,444,opencv_quality,4172fc241568ca71865133c5da27c6fad51f8ce71261b278373b1ad2854a9f2d,1,0.000000,0,0.000000,60b6618b9ded1e0796d0c3f6435734c882d2dbc9a0442cb0d48f9abc07dffd15,60b6618b9ded1e0796d0c3f6435734c882d2dbc9a0442cb0d48f9abc07dffd15,1.000000,1.000000
chromatic_stripes,1,95,444,pillow_quality,4172fc241568ca71865133c5da27c6fad51f8ce71261b278373b1ad2854a9f2d,1,0.000000,0,0.000000,60b6618b9ded1e0796d0c3f6435734c882d2dbc9a0442cb0d48f9abc07dffd15,60b6618b9ded1e0796d0c3f6435734c882d2dbc9a0442cb0d48f9abc07dffd15,1.000000,1.000000
chromatic_stripes,1,95,444,pillow_explicit_dqt,4172fc241568ca71865133c5da27c6fad51f8ce71261b278373b1ad2854a9f2d,1,0.000000,0,0.000000,60b6618b9ded1e0796d0c3f6435734c882d2dbc9a0442cb0d48f9abc07dffd15,60b6618b9ded1e0796d0c3f6435734c882d2dbc9a0442cb0d48f9abc07dffd15,1.000000,1.000000
chromatic_stripes,1,95,444,pillow_optimized,1e6605853fb436c87d46aba161edae498fc0c369015f285360f19ffc5c2ce55d,1,0.000000,0,0.000000,60b6618b9ded1e0796d0c3f6435734c882d2dbc9a0442cb0d48f9abc07dffd15,60b6618b9ded1e0796d0c3f6435734c882d2dbc9a0442cb0d48f9abc07dffd15,1.000000,1.000000
chromatic_stripes,1,95,420,opencv_quality,a8f46d678b8f0c19e6851f1a2f87f4d19777fcd2cfcdf6268ffd7b9df5af1465,1,0.000000,0,0.000000,fbc409ff05014c80f4700d2a2d671b42473a04891f5e952247b1b88e30f237af,fbc409ff05014c80f4700d2a2d671b42473a04891f5e952247b1b88e30f237af,1.000000,1.000000
chromatic_stripes,1,95,420,pillow_quality,a8f46d678b8f0c19e6851f1a2f87f4d19777fcd2cfcdf6268ffd7b9df5af1465,1,0.000000,0,0.000000,fbc409ff05014c80f4700d2a2d671b42473a04891f5e952247b1b88e30f237af,fbc409ff05014c80f4700d2a2d671b42473a04891f5e952247b1b88e30f237af,1.000000,1.000000
